# ::id 557015
# ::tok In June , he acquired a demo recording of a ballad , " Without You " , that he thought might suit the teenaged singer .
# ::alignments 0-1.1.2.1 1-1.1.2.2 3-1.1.3 4-1.1.4 5-1.1.5.7 6-1.1.5.1 7-1.1.5.2 8-1.1.5.3.1 9-1.1.5.3.2.1 10-1.1.5.3.2.2 13-1.1.5.3.3 14-1.1.5.3.3 17-1.1.5.4.1 18-1.1.5.4.2 19-1.1.5.4.3 20-1.1.5.4.4.1 21-1.1.5.4.4.2 22-1.1.5.4.4.3.1 23-1.1.5.4.4.3.2.2 24-1.1.5.4.4.3.2.1
# ::format ucca
(v1 / label
    :H (v2 / label
           :T (v3 / label
                  :R (v7 / label~e.0)
                  :C (v8 / label~e.1))
           :A (v4 / label~e.3)
           :P (v5 / label~e.4)
           :A (v6 / label
                  :E (v9 / label~e.6)
                  :C (v10 / label~e.7)
                  :E (v11 / label
                          :R (v14 / label~e.8)
                          :E (v15 / label
                                  :E (v21 / label~e.9)
                                  :C (v22 / label~e.10))
                          :C (v16 / label~e.13,14))
                  :E (v12 / label
                          :R (v17 / label~e.17)
                          :A (v18 / label~e.18)
                          :P (v19 / label~e.19)
                          :A (v20 / label
                                  :D (v23 / label~e.20)
                                  :P (v24 / label~e.21)
                                  :A (v25 / label
                                          :E (v26 / label~e.22)
                                          :E (v27 / label
                                                  :A (v29 / label~e.24)
                                                  :S (v30 / label~e.23))
                                          :C (v28 / label
                                                  :A v29))
                                  :A v16))
                  :E (v13 / label~e.5))))
