# ::id 125002
# ::tok Hepburn went back to the Guild and took an understudy role for minimum pay in A Month in the Country .
# ::alignments 0-1.1.1 2-1.1.2.2 3-1.1.3.1 4-1.1.3.2 5-1.1.3.3 6-1.2 7-1.3.1 8-1.3.2.1 9-1.3.2.2 10-1.3.2.3 11-1.3.2.4.1 12-1.3.2.4.2 13-1.3.2.4.3 14-1.3.2.4.4.1 15-1.3.2.4.4.2 16-1.3.2.4.4.2 17-1.3.2.4.4.2 18-1.3.2.4.4.2 19-1.3.2.4.4.2
(v1 / label
    :H (v2 / label
           :A (v5 / label~e.0)
           :P (v6 / label
                  :C (v10 / label~e.2))
           :A (v7 / label
                  :R (v11 / label~e.3)
                  :E (v12 / label~e.4)
                  :C (v13 / label~e.5)))
    :L (v3 / label~e.6)
    :H (v4 / label
           :P (v8 / label~e.7)
           :A (v9 / label
                  :E (v14 / label~e.8)
                  :E (v15 / label~e.9)
                  :C (v16 / label~e.10)
                  :E (v17 / label
                          :R (v18 / label~e.11)
                          :E (v19 / label~e.12)
                          :C (v20 / label~e.13)
                          :E (v21 / label
                                  :R (v22 / label~e.14)
                                  :C (v23 / label~e.15,16,17,18,19))))
           :A v5))
