# ::id 541001
# ::tok While Warner Bros . invested only $ 500,000 in the film , the studio reaped $ 3 million in profits .
# ::alignments 0-1.1 1-1.2.1.1 2-1.2.1.2 4-1.2.2 5-1.2.3.1 6-1.2.3.2 7-1.2.3.2 8-1.2.4.1 9-1.2.4.2 10-1.2.4.3 12-1.3.2.1 13-1.3.2.2 14-1.3.3 15-1.3.4.1 16-1.3.4.1 17-1.3.4.2 18-1.3.1.1 19-1.3.1.2
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :A (v5 / label
                  :C (v13 / label~e.1)
                  :E (v14 / label~e.2))
           :P (v6 / label~e.4)
           :A (v7 / label
                  :E (v15 / label~e.5)
                  :C (v16 / label~e.6,7))
           :A (v8 / label
                  :R (v17 / label~e.8)
                  :E (v18 / label~e.9)
                  :C (v19 / label~e.10)))
    :H (v4 / label
           :A (v9 / label
                  :R (v20 / label~e.18)
                  :C (v21 / label~e.19))
           :A (v10 / label
                   :E (v22 / label~e.12)
                   :C (v23 / label~e.13))
           :P (v11 / label~e.14)
           :A (v12 / label
                   :C (v24 / label~e.15,16)
                   :E (v25 / label~e.17))))
