# ::id 586011
# ::tok Depp was later turned down by the film 's producer , who rejected the director 's decision .
# ::alignments 0-1.1.1 2-1.1.3 3-1.1.4 4-1.1.4 5-1.1.5.6 6-1.1.5.1 7-1.1.5.2.1 8-1.1.5.2.2 9-1.1.5.3 11-1.1.5.4.2 12-1.1.5.4.3 13-1.1.5.4.4.1 14-1.1.5.4.4.2.1 15-1.1.5.4.4.2.2 16-1.1.5.4.4.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :D (v4 / label~e.2)
           :P (v5 / label~e.3,4)
           :A (v6 / label
                  :E (v7 / label~e.6)
                  :E (v8 / label
                         :C (v12 / label~e.7)
                         :R (v13 / label~e.8))
                  :C (v9 / label~e.9)
                  :E (v10 / label
                          :A v9
                          :R (v14 / label~e.11)
                          :P (v15 / label~e.12)
                          :A (v16 / label
                                  :E (v17 / label~e.13)
                                  :E (v18 / label
                                          :C (v20 / label~e.14)
                                          :R (v21 / label~e.15))
                                  :C (v19 / label~e.16)))
                  :R (v11 / label~e.5))))
