# ::id 617002
# ::tok In 2001 , McCartney published Blackbird Singing , a volume of poems and lyrics to his songs for which he gave readings in Liverpool and New York City .
# ::alignments 0-1.1.1.1 1-1.1.1.2 3-1.1.2 4-1.1.3 5-1.1.4.1 6-1.1.4.1 8-1.1.4.2.1 9-1.1.4.2.2 10-1.1.4.2.3.1 11-1.1.4.2.3.2.1 12-1.1.4.2.3.2.2 13-1.1.4.2.3.2.3.1 14-1.1.4.2.3.2.3.2.1 15-1.1.4.2.3.2.3.2.2 16-1.1.4.2.3.2.3.2.3 17-1.2.1 19-1.3.2 21-1.3.3.2 22-1.3.4.2 23-1.3.4.1.1 24-1.3.4.1.2 25-1.3.4.1.3 26-1.3.4.1.3 27-1.3.4.1.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :D (v5 / label
                  :R (v13 / label~e.0)
                  :C (v14 / label~e.1))
           :A (v6 / label~e.3)
           :P (v7 / label~e.4)
           :A (v8 / label
                  :C (v15 / label~e.5,6)
                  :E (v16 / label
                          :E (v20 / label~e.8)
                          :C (v21 / label~e.9)
                          :E (v22 / label
                                  :R (v26 / label~e.10)
                                  :C (v27 / label
                                          :C (v28 / label~e.11)
                                          :N (v29 / label~e.12)
                                          :C (v30 / label
                                                  :C (v31 / label~e.13)
                                                  :E (v32 / label
                                                          :R (v33 / label~e.14)
                                                          :E (v34 / label~e.15)
                                                          :C (v35 / label~e.16))))))))
    :L (v3 / label
           :C (v9 / label~e.17))
    :H (v4 / label
           :A v8
           :A (v10 / label~e.19)
           :P (v11 / label
                   :C (v17 / label~e.21))
           :A (v12 / label
                   :C (v18 / label
                           :C (v23 / label~e.23)
                           :N (v24 / label~e.24)
                           :C (v25 / label~e.25,26,27))
                   :R (v19 / label~e.22))))
