# ::id 946021
# ::tok The album Push and Shove was released on September 25 , 2012 in the United States .
# ::alignments 0-1.1.1.1.1 1-1.1.1.1.2 2-1.1.1.2 3-1.1.1.2 4-1.1.1.2 6-1.1.3 7-1.1.4.1 8-1.1.4.2 9-1.1.4.2 11-1.1.4.2 12-1.1.5.1 13-1.1.5.2 14-1.1.5.3 15-1.1.5.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :E (v7 / label
                         :E (v14 / label~e.0)
                         :C (v15 / label~e.1))
                  :C (v8 / label~e.2,3,4))
           :P (v4 / label~e.6)
           :D (v5 / label
                  :R (v9 / label~e.7)
                  :C (v10 / label~e.8,9,11))
           :A (v6 / label
                  :R (v11 / label~e.12)
                  :E (v12 / label~e.13)
                  :C (v13 / label~e.14,15))))
