# ::id 699012
# ::tok Dylan confirmed this interpretation of the crash when he stated in his autobiography , " I had been in a motorcycle accident and I 'd been hurt , but I recovered . Truth was that I wanted to get out of the rat race . "
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3.1 3-1.1.3.2 4-1.1.3.3.1 5-1.1.3.3.2.1 6-1.1.3.3.2.2 7-1.2 8-1.3.4 9-1.3.5 10-1.3.6.1 11-1.3.6.2.2 12-1.3.6.3 15-1.3.1.1.1 18-1.3.1.1.4.1 19-1.3.1.1.4.2 20-1.3.1.1.5 21-1.3.1.1.4.3 22-1.3.1.2 23-1.3.1.3.1 26-1.3.1.3.4 28-1.3.1.4 29-1.3.1.5.1 30-1.3.1.5.2 32-1.3.1.6.1 34-1.3.1.6.3.1 35-1.3.1.6.3.2 36-1.3.1.6.3.3 38-1.3.1.6.3.5 39-1.3.1.6.3.5 40-1.3.1.6.3.6.1 41-1.3.1.6.3.6.2 42-1.3.1.6.3.6.3 43-1.3.1.6.3.6.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label~e.0)
           :P (v6 / label~e.1)
           :A (v7 / label
                  :A (v12 / label~e.2)
                  :P (v13 / label~e.3)
                  :A (v14 / label
                          :R (v24 / label~e.4)
                          :P (v25 / label
                                  :E (v36 / label~e.5)
                                  :C (v37 / label~e.6)))))
    :L (v3 / label~e.7)
    :H (v4 / label
           :A (v8 / label
                  :H (v15 / label
                          :A (v26 / label~e.15)
                          :P (v27 / label
                                  :R (v38 / label~e.18)
                                  :E (v39 / label~e.19)
                                  :C (v40 / label~e.21))
                          :A (v28 / label~e.20))
                  :L (v16 / label~e.22)
                  :H (v17 / label
                          :A (v29 / label~e.23)
                          :S (v30 / label~e.26))
                  :L (v18 / label~e.28)
                  :H (v19 / label
                          :A (v31 / label~e.29)
                          :P (v32 / label~e.30))
                  :H (v20 / label
                          :S (v33 / label~e.32)
                          :A (v34 / label
                                  :R (v41 / label~e.34)
                                  :A (v42 / label~e.35)
                                  :D (v43 / label~e.36)
                                  :P (v44 / label~e.38,39)
                                  :A (v45 / label
                                          :R (v46 / label~e.40)
                                          :E (v47 / label~e.41)
                                          :C (v48 / label~e.42,43)))))
           :A (v9 / label~e.8)
           :P (v10 / label~e.9)
           :A (v11 / label
                   :R (v21 / label~e.10)
                   :E (v22 / label
                           :A (v23 / label~e.12)
                           :A (v35 / label~e.11))
                   :C v23)))
