# ::id 662007
# ::tok Ron Wynn from Allmusic described Carey 's different form of singing on the album : " It was wise for Carey to display other elements of her approach , but sometimes excessive spirit is preferable to an absence of passion .
# ::alignments 0-1.1.1.1 1-1.1.1.1 2-1.1.1.2.1 3-1.1.1.2.2 4-1.1.2 5-1.1.4.1.1 6-1.1.4.1.2 7-1.1.4.2 8-1.1.4.3 9-1.1.4.4.1 10-1.1.4.4.2 11-1.1.4.5.1 12-1.1.4.5.2 13-1.1.4.5.3 18-1.1.6.1.3 19-1.1.6.1.4.1 20-1.1.6.1.4.2 22-1.1.6.1.5.2 23-1.1.6.1.5.3.1 24-1.1.6.1.5.3.2 25-1.1.6.1.5.3.3.1 26-1.1.6.1.5.3.3.2 27-1.1.6.1.5.3.3.3 29-1.1.6.2 30-1.1.6.3.1 31-1.1.6.3.2.1 32-1.1.6.3.2.2 34-1.1.6.3.4 35-1.1.6.3.5.1 36-1.1.6.3.5.2 37-1.1.6.3.5.3 38-1.1.6.3.5.4 39-1.1.6.3.5.5
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :C (v7 / label~e.0,1)
                  :E (v8 / label
                         :R (v17 / label~e.2)
                         :C (v18 / label~e.3)))
           :P (v4 / label~e.4)
           :A (v5 / label
                  :E (v9 / label
                         :C (v19 / label~e.5)
                         :R (v20 / label~e.6))
                  :E (v10 / label~e.7)
                  :C (v11 / label~e.8)
                  :E (v12 / label
                          :R (v21 / label~e.9)
                          :C (v22 / label~e.10))
                  :E (v13 / label
                          :R (v23 / label~e.11)
                          :E (v24 / label~e.12)
                          :C (v25 / label~e.13)))
           :A (v6 / label
                  :H (v14 / label
                          :S (v26 / label~e.18)
                          :A (v27 / label
                                  :R (v33 / label~e.19)
                                  :C (v34 / label~e.20))
                          :A (v28 / label
                                  :P (v35 / label~e.22)
                                  :A (v36 / label
                                          :E (v44 / label~e.23)
                                          :C (v45 / label~e.24)
                                          :E (v46 / label
                                                  :R (v47 / label~e.25)
                                                  :E (v48 / label~e.26)
                                                  :C (v49 / label~e.27)))
                                  :A v34))
                  :L (v15 / label~e.29)
                  :H (v16 / label
                          :D (v29 / label~e.30)
                          :A (v30 / label
                                  :E (v37 / label~e.31)
                                  :C (v38 / label~e.32))
                          :S (v31 / label~e.34)
                          :A (v32 / label
                                  :R (v39 / label~e.35)
                                  :E (v40 / label~e.36)
                                  :C (v41 / label~e.37)
                                  :R (v42 / label~e.38)
                                  :E (v43 / label~e.39))))))
