# ::id 206007
# ::tok His first critical success was in Eh ? by Henry Livings , which had its US premiere at the Circle in the Square Downtown on October 16 , 1966 .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.3.2 3-1.1.1.3.3 5-1.1.3.1 6-1.1.3.2 8-1.1.3.3.1 9-1.1.3.3.2 10-1.1.3.3.2 14-1.1.3.4.4.1 15-1.1.3.4.4.2 16-1.1.3.4.4.3 17-1.1.3.4.5.1 18-1.1.3.4.5.2 19-1.1.3.4.5.3 20-1.1.3.4.5.4.1 21-1.1.3.4.5.4.2 22-1.1.3.4.5.4.3 23-1.1.3.4.5.4.4 24-1.1.3.4.6.1 25-1.1.3.4.6.2 26-1.1.3.4.6.2 28-1.1.3.4.6.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :E (v5 / label~e.0)
                  :E (v6 / label~e.1)
                  :C (v7 / label
                         :A (v9 / label~e.6)
                         :A (v12 / label~e.2)
                         :P (v13 / label~e.3)))
           :S (v4 / label
                  :R (v8 / label~e.5)
                  :C v9
                  :E (v10 / label
                          :R (v14 / label~e.8)
                          :C (v15 / label~e.9,10))
                  :E (v11 / label
                          :A v9
                          :P (v16 / label
                                  :E (v19 / label~e.14)
                                  :E (v20 / label~e.15)
                                  :C (v21 / label~e.16))
                          :A (v17 / label
                                  :R (v22 / label~e.17)
                                  :E (v23 / label~e.18)
                                  :C (v24 / label~e.19)
                                  :E (v25 / label
                                          :R (v28 / label~e.20)
                                          :E (v29 / label~e.21)
                                          :C (v30 / label~e.22)
                                          :E (v31 / label~e.23)))
                          :D (v18 / label
                                  :R (v26 / label~e.24)
                                  :C (v27 / label~e.25,26,28))))))
