# ::id 456001
# ::tok c ] After interrupting regular Saturday morning cartoons on January 19 to broadcast a military briefing from Saudi Arabia , Jennings and ABC became concerned about the emotional impact of the war coverage on children .
# ::alignments 2-1.2 3-1.3.2 4-1.3.3.1 5-1.3.3.2.1 6-1.3.3.2.2 7-1.3.3.3 8-1.3.4.1 9-1.3.4.2 10-1.3.4.2 11-1.4 12-1.5.2 13-1.5.3.1 14-1.5.3.2 15-1.5.3.3 16-1.5.3.4.1 17-1.5.3.4.2 18-1.5.3.4.2 20-1.6.1.1 21-1.6.1.2 22-1.3.1 23-1.6.2 24-1.6.3 25-1.6.4.1 26-1.6.4.2.1 27-1.6.4.2.2 28-1.6.4.3 29-1.6.4.4.1 30-1.6.4.4.2 31-1.6.4.4.3 32-1.6.4.4.4 33-1.6.4.5.1 34-1.6.4.5.2
# ::format ucca
(v1 / label
    :L (v2 / label~e.2)
    :H (v3 / label
           :A (v7 / label~e.22)
           :P (v8 / label~e.3)
           :A (v9 / label
                  :E (v17 / label~e.4)
                  :E (v18 / label
                          :E (v33 / label~e.5)
                          :C (v34 / label~e.6))
                  :C (v19 / label~e.7))
           :D (v10 / label
                   :R (v20 / label~e.8)
                   :C (v21 / label~e.9,10)))
    :L (v4 / label~e.11)
    :H (v5 / label
           :A v7
           :P (v11 / label~e.12)
           :A (v12 / label
                   :E (v22 / label~e.13)
                   :E (v23 / label~e.14)
                   :C (v24 / label~e.15)
                   :E (v25 / label
                           :R (v35 / label~e.16)
                           :C (v36 / label~e.17,18))))
    :H (v6 / label
           :A (v13 / label
                   :C (v26 / label~e.20)
                   :N (v27 / label~e.21)
                   :C v7)
           :D (v14 / label~e.23)
           :S (v15 / label~e.24)
           :A (v16 / label
                   :R (v28 / label~e.25)
                   :D (v29 / label
                           :E (v37 / label~e.26)
                           :C (v38 / label~e.27))
                   :P (v30 / label~e.28)
                   :A (v31 / label
                           :R (v39 / label~e.29)
                           :E (v40 / label~e.30)
                           :E (v41 / label~e.31)
                           :C (v42 / label~e.32))
                   :A (v32 / label
                           :R (v43 / label~e.33)
                           :C (v44 / label~e.34)))))
