# ::id 675004
# ::tok In October 2011 , Carey announced that she re - recorded her song " All I Want for Christmas Is You " with Justin Bieber as a duet for his Christmas album , Under the Mistletoe .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.3 4-1.1.3 5-1.1.4 6-1.1.5.9 7-1.1.5.1 8-1.1.5.2 10-1.1.5.3 11-1.1.5.4.1.1.2 12-1.1.5.4.1.2 14-1.1.5.4.2 15-1.1.5.4.2 16-1.1.5.4.2 17-1.1.5.4.2 18-1.1.5.4.2 19-1.1.5.4.2 20-1.1.5.4.2 22-1.1.5.5.1 23-1.1.5.5.2 24-1.1.5.5.2 25-1.1.5.6.1 27-1.1.5.6.3 28-1.1.5.6.4.1 29-1.1.5.6.4.2.1.2 30-1.1.5.6.4.2.2 31-1.1.5.6.4.2.3 33-1.1.5.6.4.3 34-1.1.5.6.4.3 35-1.1.5.6.4.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :T (v3 / label
                  :R (v7 / label~e.0)
                  :C (v8 / label~e.1)
                  :C (v9 / label~e.2))
           :A (v4 / label~e.4)
           :P (v5 / label~e.5)
           :A (v6 / label
                  :A (v10 / label~e.7)
                  :D (v11 / label~e.8)
                  :P (v12 / label~e.10)
                  :A (v13 / label
                          :E (v17 / label
                                  :E (v24 / label
                                          :A (v25 / label~e.12)
                                          :S (v29 / label~e.11))
                                  :C v25)
                          :C (v18 / label~e.14,15,16,17,18,19,20))
                  :A (v14 / label
                          :R (v19 / label~e.22)
                          :C (v20 / label~e.23,24))
                  :A (v15 / label
                          :R (v21 / label~e.25)
                          :C (v22 / label~e.27)
                          :E (v23 / label
                                  :R (v26 / label~e.28)
                                  :E (v27 / label
                                          :E (v30 / label
                                                  :A (v32 / label~e.31)
                                                  :S (v33 / label~e.29))
                                          :E (v31 / label~e.30)
                                          :C v32)
                                  :C (v28 / label~e.33,34,35)))
                  :R (v16 / label~e.6))))
