# ::id 231011
# ::tok Amongst those in attendance were Tsui Hark , John Woo , Ng See Yuen and Yu Rongguang .
# ::alignments 0-1.1.1.1 2-1.1.1.3 3-1.1.1.4 4-1.1.2 5-1.1.3.6 6-1.1.3.6 8-1.1.3.7 9-1.1.3.7 11-1.1.3.8 12-1.1.3.8 13-1.1.3.8 14-1.1.3.1 15-1.1.3.2 16-1.1.3.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :R (v6 / label~e.0)
                  :R (v7 / label~e.2)
                  :C (v8 / label~e.3))
           :S (v4 / label~e.4)
           :A (v5 / label
                  :N (v9 / label~e.14)
                  :C (v10 / label~e.15,16)
                  :C (v11 / label~e.5,6)
                  :C (v12 / label~e.8,9)
                  :C (v13 / label~e.11,12,13))))
