# ::id 643002
# ::tok She later recalled how the incident seemed to symbolise the ending of their marriage .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3 3-1.1.4.5 4-1.1.4.6.1 5-1.1.4.6.2 6-1.1.4.1 8-1.1.4.3 9-1.1.4.4.1.1 10-1.1.4.4.1.2 11-1.1.4.4.2.1 12-1.1.4.4.2.2 13-1.1.4.4.2.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :D (v4 / label~e.1)
           :P (v5 / label~e.2)
           :A (v6 / label
                  :G (v7 / label~e.6)
                  :P (v8 / label~e.8)
                  :A (v9 / label
                         :E (v12 / label
                                 :E (v16 / label~e.9)
                                 :C (v17 / label~e.10))
                         :C (v13 / label
                                 :R (v18 / label~e.11)
                                 :A (v19 / label~e.12)
                                 :S (v20 / label~e.13)))
                  :R (v10 / label~e.3)
                  :A (v11 / label
                          :E (v14 / label~e.4)
                          :C (v15 / label~e.5)))))
