# ::id 500013
# ::tok Despite his by now well established superstardom , Bowie , in the words of biographer Christopher Sandford , " for all his record sales ( over a million copies of Ziggy Stardust alone ) , existed essentially on loose change .
# ::alignments 0-1.1 1-1.2.1 2-1.2.2.1 3-1.2.2.2 4-1.2.3.1 5-1.2.3.2 6-1.2.4 8-1.3.4.1.1 10-1.3.5.1 12-1.3.5.3 13-1.3.6.1 14-1.3.6.2.1 15-1.3.6.3 16-1.3.6.3 19-1.3.4.2.1 20-1.3.4.2.2 21-1.3.4.3.1 22-1.3.4.3.2 23-1.3.4.3.3 25-1.3.4.3.4.1.1 26-1.3.4.3.4.1.2 27-1.3.4.3.4.1.2 28-1.3.4.3.4.2 29-1.3.4.3.4.3.1 30-1.3.4.3.4.3.2 31-1.3.4.3.4.3.2 32-1.3.4.3.4.3.3 35-1.3.4.1.2 36-1.3.4.1.3 37-1.3.4.1.4.1 38-1.3.4.1.4.2 39-1.3.4.1.4.3
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :A (v5 / label~e.1)
           :T (v6 / label
                  :R (v12 / label~e.2)
                  :C (v13 / label~e.3))
           :D (v7 / label
                  :E (v14 / label~e.4)
                  :C (v15 / label~e.5))
           :S (v8 / label~e.6))
    :H (v4 / label
           :A (v9 / label
                  :H (v16 / label
                          :A (v24 / label~e.8)
                          :P (v25 / label~e.35)
                          :D (v26 / label~e.36)
                          :A (v27 / label
                                  :R (v35 / label~e.37)
                                  :E (v36 / label~e.38)
                                  :C (v37 / label~e.39)))
                  :L (v17 / label
                          :R (v28 / label~e.19)
                          :C (v29 / label~e.20))
                  :H (v18 / label
                          :A (v30 / label~e.21)
                          :D (v31 / label~e.22)
                          :P (v32 / label~e.23)
                          :A (v33 / label
                                  :Q (v38 / label
                                          :E (v41 / label~e.25)
                                          :C (v42 / label~e.26,27))
                                  :C (v39 / label~e.28)
                                  :E (v40 / label
                                          :R (v43 / label~e.29)
                                          :C (v44 / label~e.30,31)
                                          :E (v45 / label~e.32)))))
           :P (v10 / label
                   :R (v19 / label~e.10)
                   :C (v20 / label~e.12))
           :A (v11 / label
                   :R (v21 / label~e.13)
                   :E (v22 / label
                           :P (v34 / label~e.14))
                   :C (v23 / label~e.15,16))))
