# ::id 540006
# ::tok Despite the success of Rin Tin Tin and other projects , however , Warner Bros . was unable to compete with Hollywood 's " Big Three " - Paramount , Universal , and First National studios .
# ::alignments 0-1.1 1-1.2.1.1 2-1.2.1.2 3-1.2.2.1 4-1.2.2.2.1 5-1.2.2.2.1 6-1.2.2.2.1 7-1.2.2.2.2 8-1.2.2.2.3.1 9-1.2.2.2.3.2 11-1.3 13-1.4.1 14-1.4.1 17-1.4.2.1 19-1.4.2.2 20-1.4.5.1 21-1.4.5.2.1.1 22-1.4.5.2.1.2 24-1.4.5.2.2 25-1.4.5.2.3 28-1.4.5.3.1 30-1.4.5.3.2 32-1.4.5.3.3 33-1.4.5.3.4 34-1.4.5.3.4 35-1.4.5.3.4
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :P (v6 / label
                  :E (v11 / label~e.1)
                  :C (v12 / label~e.2))
           :A (v7 / label
                  :R (v13 / label~e.3)
                  :C (v14 / label
                          :C (v20 / label~e.4,5,6)
                          :N (v21 / label~e.7)
                          :C (v22 / label
                                  :E (v30 / label~e.8)
                                  :C (v31 / label~e.9)))))
    :L (v4 / label~e.11)
    :H (v5 / label
           :A (v8 / label~e.13,14)
           :P (v9 / label
                  :E (v15 / label~e.17)
                  :C (v16 / label~e.19))
           :A (v10 / label
                   :R (v17 / label~e.20)
                   :E (v18 / label
                           :E (v23 / label
                                   :C (v32 / label~e.21)
                                   :R (v33 / label~e.22))
                           :E (v24 / label~e.24)
                           :C (v25 / label~e.25))
                   :C (v19 / label
                           :C (v26 / label~e.28)
                           :C (v27 / label~e.30)
                           :N (v28 / label~e.32)
                           :C (v29 / label~e.33,34,35)))))
