# ::id 490018
# ::tok ) In 2004 , Bana purchased a Porsche 944 to compete in Australia 's Porsche Challenge .
# ::alignments 1-1.1.1.1 2-1.1.1.2 4-1.1.2 5-1.1.3 6-1.1.4.1 7-1.1.4.2 8-1.1.4.2 9-1.2 10-1.3.1 11-1.3.2.1 12-1.3.2.2.1 13-1.3.2.2.2 14-1.3.2.3 15-1.3.2.3
(v1 / label
    :H (v2 / label
           :D (v5 / label
                  :R (v11 / label~e.1)
                  :C (v12 / label~e.2))
           :A (v6 / label~e.4)
           :P (v7 / label~e.5)
           :A (v8 / label
                  :E (v13 / label~e.6)
                  :C (v14 / label~e.7,8)))
    :L (v3 / label~e.9)
    :H (v4 / label
           :P (v9 / label~e.10)
           :A (v10 / label
                   :R (v15 / label~e.11)
                   :E (v16 / label
                           :C (v18 / label~e.12)
                           :R (v19 / label~e.13))
                   :C (v17 / label~e.14,15))
           :A v6))
