# ::id 552019
# ::tok He is also represented on Canada 's Walk of Fame in Toronto , which honours outstanding Canadians from all fields .
# ::alignments 0-1.1.1 2-1.1.3 3-1.1.4 4-1.1.5.1 5-1.1.5.2.1 6-1.1.5.2.2 7-1.1.5.3 8-1.1.5.3 9-1.1.5.3 10-1.1.5.4.1 11-1.1.5.4.2 14-1.1.5.5.3 15-1.1.5.5.4.1 16-1.1.5.5.4.2 17-1.1.5.5.4.3.1 18-1.1.5.5.4.3.2 19-1.1.5.5.4.3.3
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :D (v4 / label~e.2)
           :P (v5 / label~e.3)
           :A (v6 / label
                  :R (v7 / label~e.4)
                  :E (v8 / label
                         :C (v12 / label~e.5)
                         :R (v13 / label~e.6))
                  :C (v9 / label~e.7,8,9)
                  :E (v10 / label
                          :R (v14 / label~e.10)
                          :C (v15 / label~e.11))
                  :E (v11 / label
                          :A v9
                          :S (v16 / label~e.14)
                          :A (v17 / label
                                  :E (v18 / label~e.15)
                                  :C (v19 / label~e.16)
                                  :E (v20 / label
                                          :R (v21 / label~e.17)
                                          :E (v22 / label~e.18)
                                          :C (v23 / label~e.19)))))))
