# ::id 1028003
# ::tok He performed a total of 123 concerts to an audience of 4 . 4 million people .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3.1 3-1.1.3.2.1 4-1.1.3.2.2 5-1.1.3.3 6-1.1.3.4 7-1.1.4.1 8-1.1.4.2 9-1.1.4.3 10-1.1.4.4.1 11-1.1.4.4.2 13-1.1.4.4.2 14-1.1.4.4.2 15-1.1.4.4.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :P (v4 / label~e.1)
           :A (v5 / label
                  :E (v7 / label~e.2)
                  :E (v8 / label
                         :C (v15 / label~e.3)
                         :R (v16 / label~e.4))
                  :E (v9 / label~e.5)
                  :C (v10 / label~e.6))
           :A (v6 / label
                  :R (v11 / label~e.7)
                  :E (v12 / label~e.8)
                  :C (v13 / label~e.9)
                  :E (v14 / label
                          :R (v17 / label~e.10)
                          :E (v18 / label~e.11,13,14)
                          :C (v19 / label~e.15)))))
