# ::id 130016
# ::tok With the genre and Grant both hugely popular at the time , biographer A. Scott Berg believes the blame lay with moviegoers ' rejection of Hepburn .
# ::alignments 0-1.1 1-1.2.1.1.1 2-1.2.1.1.2 3-1.2.1.2.1 4-1.2.1.3 5-1.2.1.2.2 6-1.2.2 7-1.2.3 8-1.2.4.1 9-1.2.4.2 10-1.2.4.3 12-1.3.1.1 13-1.3.1.2 14-1.3.1.2 15-1.3.1.2 16-1.3.2 17-1.3.3.1.1 18-1.3.3.1.2 19-1.3.3.2 20-1.3.3.3.1 21-1.3.3.3.2 23-1.3.3.3.3 25-1.3.3.3.4.2
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :A (v5 / label
                  :C (v12 / label
                          :E (v23 / label~e.1)
                          :C (v24 / label~e.2))
                  :N (v13 / label
                          :E (v25 / label~e.3)
                          :C (v26 / label~e.5))
                  :C (v14 / label~e.4))
           :D (v6 / label~e.6)
           :P (v7 / label~e.7)
           :D (v8 / label
                  :R (v15 / label~e.8)
                  :E (v16 / label~e.9)
                  :C (v17 / label~e.10)))
    :H (v4 / label
           :A (v9 / label
                  :E (v18 / label~e.12)
                  :C (v19 / label~e.13,14,15))
           :P (v10 / label~e.16)
           :A (v11 / label
                   :A (v20 / label
                           :E (v27 / label~e.17)
                           :C (v28 / label~e.18))
                   :P (v21 / label~e.19)
                   :A (v22 / label
                           :R (v29 / label~e.20)
                           :A (v30 / label~e.21)
                           :P (v31 / label~e.23)
                           :A (v32 / label
                                   :C (v33 / label~e.25))))))
