# ::id 474001
# ::tok Johnson , who took the job at the urging of owner Jerry Buss , admitted " I 've always had the desire ( to coach ) in the back of my mind .
# ::alignments 0-1.1.1.1 3-1.1.1.2.1.3 4-1.1.1.2.1.4.1 5-1.1.1.2.1.4.2 6-1.1.1.2.2 7-1.1.1.2.3.1.1 8-1.1.1.2.3.1.2 9-1.1.1.2.3.2.1 10-1.1.1.2.3.2.2 11-1.1.1.2.3.2.3 12-1.1.1.2.3.2.3 14-1.1.4 16-1.1.5.8 18-1.1.5.2 20-1.1.5.3.2 21-1.1.5.3.3 24-1.1.5.4.2 26-1.1.5.5.1.1 27-1.1.5.5.1.2 28-1.1.5.5.1.3 29-1.1.5.5.1.4 30-1.1.5.5.2 31-1.1.5.5.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :C (v6 / label~e.0)
                  :E (v7 / label
                         :H (v13 / label
                                 :A v6
                                 :P (v22 / label~e.3)
                                 :A (v23 / label
                                         :E (v30 / label~e.4)
                                         :C (v31 / label~e.5)))
                         :L (v14 / label~e.6)
                         :H (v15 / label
                                 :P (v24 / label
                                         :E (v32 / label~e.7)
                                         :C (v33 / label~e.8))
                                 :A (v25 / label
                                         :R (v34 / label~e.9)
                                         :E (v35 / label~e.10)
                                         :C (v36 / label~e.11,12)))))
           :P (v4 / label~e.14)
           :A (v5 / label
                  :D (v8 / label~e.18)
                  :P (v9 / label
                         :E (v16 / label~e.20)
                         :C (v17 / label~e.21))
                  :A (v10 / label
                          :P (v18 / label~e.24)
                          :A (v12 / label~e.16))
                  :A (v11 / label
                          :E (v19 / label
                                  :R (v26 / label~e.26)
                                  :E (v27 / label~e.27)
                                  :C (v28 / label~e.28)
                                  :R (v29 / label~e.29))
                          :E (v20 / label~e.30)
                          :C (v21 / label~e.31))
                  :A v12)))
