# ::id 232009
# ::tok He performed the song at a ceremony marking the one - year countdown to the 2008 Summer Paralympics .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3.1 3-1.1.3.2 4-1.1.4.1 5-1.1.4.2 6-1.1.4.3 7-1.1.4.4.2 8-1.1.4.4.3.1 9-1.1.4.4.3.2.1 11-1.1.4.4.3.2.2 12-1.1.4.4.3.3 13-1.1.4.4.3.4.1 14-1.1.4.4.3.4.2 15-1.1.4.4.3.4.3 16-1.1.4.4.3.4.4 17-1.1.4.4.3.4.5
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :P (v4 / label~e.1)
           :A (v5 / label
                  :E (v7 / label~e.2)
                  :C (v8 / label~e.3))
           :A (v6 / label
                  :R (v9 / label~e.4)
                  :E (v10 / label~e.5)
                  :C (v11 / label~e.6)
                  :E (v12 / label
                          :A v11
                          :P (v13 / label~e.7)
                          :A (v14 / label
                                  :E (v15 / label~e.8)
                                  :E (v16 / label
                                          :E (v19 / label~e.9)
                                          :C (v20 / label~e.11))
                                  :C (v17 / label~e.12)
                                  :E (v18 / label
                                          :R (v21 / label~e.13)
                                          :E (v22 / label~e.14)
                                          :E (v23 / label~e.15)
                                          :E (v24 / label~e.16)
                                          :C (v25 / label~e.17)))))))
