# ::id 137005
# ::tok She later referred to this as the biggest disappointment of her career .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3 3-1.1.4.1 4-1.1.4.2 5-1.1.5.5 6-1.1.5.1 7-1.1.5.2 8-1.1.5.3 9-1.1.5.4.1 10-1.1.5.4.2 11-1.1.5.4.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :D (v4 / label~e.1)
           :P (v5 / label~e.2)
           :A (v6 / label
                  :R (v8 / label~e.3)
                  :C (v9 / label~e.4))
           :A (v7 / label
                  :E (v10 / label~e.6)
                  :E (v11 / label~e.7)
                  :C (v12 / label~e.8)
                  :E (v13 / label
                          :R (v15 / label~e.9)
                          :E (v16 / label~e.10)
                          :C (v17 / label~e.11))
                  :R (v14 / label~e.5))))
