# ::id 503003
# ::tok Its title track , though only reaching number 24 in the UK singles chart , gained lasting popularity , and within months had been released in both German and French .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.3.5 4-1.2 5-1.3.1 6-1.3.2 7-1.3.3.1 8-1.3.3.2 9-1.3.4.1 10-1.3.4.2 11-1.3.4.3 12-1.3.4.4 13-1.3.4.5 15-1.1.2 16-1.1.3 17-1.1.4 19-1.4 20-1.5.2.1 21-1.5.2.2 24-1.5.5 25-1.5.6.1 26-1.5.6.2.1 27-1.5.6.2.2 28-1.5.6.2.3 29-1.5.6.2.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v7 / label
                  :R (v20 / label~e.0)
                  :E (v21 / label~e.1)
                  :C (v15 / label~e.2))
           :D (v8 / label~e.15)
           :D (v9 / label~e.16)
           :P (v10 / label~e.17))
    :L (v3 / label~e.4)
    :H (v4 / label
           :D (v11 / label~e.5)
           :P (v12 / label~e.6)
           :A (v13 / label
                   :C (v22 / label~e.7)
                   :E (v23 / label~e.8))
           :A (v14 / label
                   :R (v24 / label~e.9)
                   :E (v25 / label~e.10)
                   :E (v26 / label~e.11)
                   :E (v27 / label~e.12)
                   :C (v28 / label~e.13))
           :A v15)
    :L (v5 / label~e.19)
    :H (v6 / label
           :A (v16 / label)
           :D (v17 / label
                   :R (v29 / label~e.20)
                   :C (v30 / label~e.21))
           :P (v18 / label~e.24)
           :A (v19 / label
                   :R (v31 / label~e.25)
                   :C (v32 / label
                           :N (v33 / label~e.26)
                           :C (v34 / label~e.27)
                           :N (v35 / label~e.28)
                           :C (v36 / label~e.29)))))
