# ::id 107000
# ::tok Jolie 's career prospects began to improve after she won a Golden Globe Award for her performance in TNT 's George Wallace ( 1997 ) . She portrayed Cornelia Wallace , the second wife of Alabama Governor George Wallace , played by Gary Sinise .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.2.1 3-1.1.3 4-1.1.4.1 6-1.1.4.3 7-1.2 8-1.3.1 9-1.3.2 11-1.3.3.2 12-1.3.3.2 13-1.3.3.3 14-1.3.4.1 15-1.3.4.2 16-1.3.4.3 17-1.3.4.4.1 18-1.3.4.4.2.2 19-1.3.4.4.2.3 20-1.3.4.4.3 21-1.3.4.4.3 23-1.3.4.4.4.3 26-1.4.3 27-1.4.1 28-1.4.2.1 29-1.4.2.1 32-1.4.2.2.2 33-1.4.2.2.1.2 34-1.4.2.2.3.1 35-1.4.2.2.3.2.1 36-1.4.2.2.3.2.2 37-1.4.2.2.3.3 38-1.4.2.2.3.3 40-1.4.2.2.3.4.2 41-1.4.2.2.3.4.3.1 42-1.4.2.2.3.4.3.2 43-1.4.2.2.3.4.3.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v6 / label
                  :C (v17 / label~e.0)
                  :R (v18 / label~e.1))
           :A (v7 / label
                  :P (v19 / label~e.2))
           :P (v8 / label~e.3)
           :D (v9 / label
                  :E (v20 / label~e.4)
                  :C (v21 / label~e.6)))
    :L (v3 / label~e.7)
    :H (v4 / label
           :A (v10 / label~e.8)
           :P (v11 / label~e.9)
           :A (v12 / label
                   :E (v22 / label~e.11,12)
                   :C (v23 / label~e.13))
           :A (v13 / label
                   :R (v24 / label~e.14)
                   :A (v25 / label~e.15)
                   :P (v26 / label~e.16)
                   :A (v27 / label
                           :R (v30 / label~e.17)
                           :E (v31 / label
                                   :A (v32 / label~e.20,21)
                                   :A (v37 / label~e.18)
                                   :S (v38 / label~e.19))
                           :C v32
                           :E (v33 / label
                                   :A v32
                                   :P (v39 / label)
                                   :T (v40 / label~e.23)))))
    :H (v5 / label
           :P (v14 / label~e.27)
           :A (v15 / label
                   :C (v28 / label~e.28,29)
                   :E (v29 / label
                           :S (v34 / label
                                   :C (v41 / label~e.33))
                           :D (v35 / label~e.32)
                           :A (v36 / label
                                   :R (v42 / label~e.34)
                                   :E (v43 / label
                                           :A (v46 / label~e.35)
                                           :S (v47 / label~e.36))
                                   :C (v44 / label~e.37,38)
                                   :E (v45 / label
                                           :A v44
                                           :P (v48 / label~e.40)
                                           :A (v49 / label
                                                   :R (v50 / label~e.41)
                                                   :C (v51 / label~e.42,43))))))
           :A (v16 / label~e.26)))
