# ::id 955003
# ::tok Goldwyn and the film 's director , William Wyler , offered Leigh the secondary role of Isabella ; but she refused , preferring the role of Cathy , which went to Merle Oberon .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.3.1.1 3-1.1.1.3.1.2.1 4-1.1.1.3.1.2.2 5-1.1.1.3.1.3 7-1.1.1.3.2 8-1.1.1.3.2 10-1.1.2 11-1.1.3 12-1.1.4.1 13-1.1.4.2 14-1.1.4.3 15-1.1.4.4.1 16-1.1.4.4.2 18-1.2 19-1.3.1 20-1.3.2 22-1.4.1 23-1.4.2.1 24-1.4.2.2 25-1.4.2.3 26-1.4.2.4 28-1.4.2.5.2 29-1.4.2.5.3.1 30-1.4.2.5.3.2 31-1.4.2.5.4 32-1.4.2.5.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v6 / label
                  :C (v14 / label~e.0)
                  :N (v15 / label~e.1)
                  :C (v16 / label
                          :E (v26 / label
                                  :E (v33 / label~e.2)
                                  :E (v34 / label
                                          :C (v38 / label~e.3)
                                          :R (v39 / label~e.4))
                                  :C (v35 / label~e.5))
                          :C (v27 / label~e.7,8)))
           :P (v7 / label~e.10)
           :A (v8 / label~e.11)
           :A (v9 / label
                  :E (v17 / label~e.12)
                  :E (v18 / label~e.13)
                  :C (v19 / label~e.14)
                  :E (v20 / label
                          :R (v28 / label~e.15)
                          :C (v29 / label~e.16))))
    :L (v3 / label~e.18)
    :H (v4 / label
           :A (v10 / label~e.19)
           :P (v11 / label~e.20))
    :H (v5 / label
           :P (v12 / label~e.22)
           :A (v13 / label
                   :E (v21 / label~e.23)
                   :C (v22 / label~e.24)
                   :R (v23 / label~e.25)
                   :E (v24 / label~e.26)
                   :E (v25 / label
                           :A v22
                           :R (v30 / label~e.28)
                           :P (v31 / label
                                   :C (v36 / label~e.29)
                                   :R (v37 / label~e.30))
                           :A (v32 / label~e.31,32)))
           :A v8))
