# ::id 252007
# ::tok The production began previews on October 17 , with a closing date on December 9 .
# ::alignments 0-1.1.1.2.1 1-1.1.1.2.2 2-1.1.2 3-1.1.3 4-1.1.4.1 5-1.1.4.2 6-1.1.4.3 8-1.2 9-1.3.2.1 10-1.3.2.2 11-1.3.2.3 12-1.3.3.4 13-1.3.3.1 14-1.3.3.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label
                  :A (v11 / label)
                  :P (v12 / label
                          :E (v22 / label~e.0)
                          :C (v23 / label~e.1)))
           :D (v6 / label~e.2)
           :P (v7 / label~e.3)
           :D (v8 / label
                  :R (v13 / label~e.4)
                  :E (v14 / label~e.5)
                  :C (v15 / label~e.6)))
    :L (v3 / label~e.8)
    :H (v4 / label
           :A v5
           :S (v9 / label
                  :E (v16 / label~e.9)
                  :C (v17 / label~e.10)
                  :E (v18 / label~e.11))
           :D (v10 / label
                   :C (v19 / label~e.13)
                   :E (v20 / label~e.14)
                   :R (v21 / label~e.12))))
