# ::id 548010
# ::tok Evidence of Warner 's eroding control at Warner Bros . included his failure to block production of the controversial but highly influential film , Bonnie and Clyde , a film project he initially " hated " . Similarly , as producer of the film adaptation of Camelot , Warner was unable to persuade director Joshua Logan to cast Richard Burton and Julie Andrews in the leading roles .
# ::alignments 0-1.1.1.1 1-1.1.1.2.1 2-1.1.1.2.2.1.1 3-1.1.1.2.2.1.2 4-1.1.1.2.2.2 5-1.1.1.2.2.3 6-1.1.1.2.2.4.1 7-1.1.1.2.2.4.2 8-1.1.1.2.2.4.2 10-1.1.2 11-1.1.3.1 12-1.1.3.2.1 14-1.1.3.2.2 15-1.1.3.4.1 16-1.1.3.4.2.1 17-1.1.3.4.2.2.1 18-1.1.3.4.2.2.2.1 19-1.1.3.4.2.2.2.2 20-1.1.3.4.2.2.2.3.1 21-1.1.3.4.2.2.2.3.2 22-1.1.3.4.2.2.3 24-1.1.3.4.2.3 25-1.1.3.4.2.3 26-1.1.3.4.2.3 28-1.1.3.4.2.4.1.1 29-1.1.3.4.2.4.1.2 30-1.1.3.4.2.4.1.3 31-1.1.3.4.2.4.2 32-1.1.3.4.2.4.3 34-1.1.3.4.2.4.4 37-1.2 39-1.3.2.1 40-1.3.2.2 41-1.3.3.1 42-1.3.3.2.1.1 43-1.3.3.2.1.2 44-1.3.3.2.2 45-1.3.3.2.3.1 46-1.3.3.2.3.2 48-1.3.1 50-1.4.2.1 52-1.4.2.2 53-1.4.5.1 54-1.4.5.2 55-1.4.5.2 57-1.4.6.2 58-1.4.6.3.1 59-1.4.6.3.1 60-1.4.6.3.2 61-1.4.6.3.3 62-1.4.6.3.3 63-1.4.6.4.1 64-1.4.6.4.2 65-1.4.6.4.3 66-1.4.6.4.4
(v1 / label
    :H (v2 / label
           :A (v6 / label
                  :C (v15 / label~e.0)
                  :E (v16 / label
                          :R (v31 / label~e.1)
                          :C (v32 / label
                                  :A (v47 / label
                                          :C (v59 / label~e.2)
                                          :R (v60 / label~e.3))
                                  :D (v48 / label~e.4)
                                  :S (v49 / label~e.5)
                                  :A (v50 / label
                                          :R (v61 / label~e.6)
                                          :C (v62 / label~e.7,8)))))
           :P (v7 / label~e.10)
           :A (v8 / label
                  :A (v17 / label~e.11)
                  :P (v18 / label
                          :E (v33 / label~e.12)
                          :C (v34 / label~e.14))
                  :A (v19 / label
                          :P (v35 / label~e.15)
                          :A (v36 / label
                                  :R (v51 / label~e.16)
                                  :E (v52 / label
                                          :E (v63 / label~e.17)
                                          :E (v64 / label
                                                  :C (v70 / label~e.18)
                                                  :N (v71 / label~e.19)
                                                  :C (v72 / label
                                                          :E (v76 / label~e.20)
                                                          :C (v77 / label~e.21)))
                                          :C (v65 / label~e.22))
                                  :C (v53 / label~e.24,25,26)
                                  :E (v54 / label
                                          :A (v66 / label
                                                  :E (v73 / label~e.28)
                                                  :E (v74 / label~e.29)
                                                  :C (v75 / label~e.30))
                                          :A (v67 / label~e.31)
                                          :D (v68 / label~e.32)
                                          :P (v69 / label~e.34))))))
    :L (v3 / label~e.37)
    :H (v4 / label
           :A (v9 / label~e.48)
           :S (v10 / label
                   :E (v20 / label~e.39)
                   :C (v21 / label~e.40))
           :A (v11 / label
                   :R (v22 / label~e.41)
                   :C (v23 / label
                           :A (v37 / label
                                   :E (v55 / label~e.42)
                                   :C (v56 / label~e.43))
                           :P (v38 / label~e.44)
                           :A (v39 / label
                                   :R (v57 / label~e.45)
                                   :C (v58 / label~e.46)))))
    :H (v5 / label
           :A v9
           :P (v12 / label
                   :E (v24 / label~e.50)
                   :C (v25 / label~e.52))
           :A (v13 / label
                   :E (v26 / label~e.53)
                   :C (v27 / label~e.54,55))
           :A (v14 / label
                   :P (v28 / label~e.57)
                   :A (v29 / label
                           :C (v40 / label~e.58,59)
                           :N (v41 / label~e.60)
                           :C (v42 / label~e.61,62))
                   :A (v30 / label
                           :R (v43 / label~e.63)
                           :E (v44 / label~e.64)
                           :E (v45 / label~e.65)
                           :C (v46 / label~e.66))
                   :A v27)))
