# ::id 199003
# ::tok On September 8 , 2011 , HBO ordered ten episodes of The Newsroom , which debuted on June 24 , 2012 .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.3 4-1.1.1.4 6-1.1.2 7-1.1.3 8-1.1.4.1.1 9-1.1.4.1.2 10-1.1.4.1.3 11-1.1.4.2 12-1.1.4.2 15-1.1.4.3.2 16-1.1.4.3.3.1 17-1.1.4.3.3.2 18-1.1.4.3.3.3 20-1.1.4.3.3.4
(v1 / label
    :H (v2 / label
           :D (v3 / label
                  :R (v7 / label~e.0)
                  :E (v8 / label~e.1)
                  :E (v9 / label~e.2)
                  :C (v10 / label~e.4))
           :A (v4 / label~e.6)
           :P (v5 / label~e.7)
           :A (v6 / label
                  :E (v11 / label
                          :E (v14 / label~e.8)
                          :C (v15 / label~e.9)
                          :R (v16 / label~e.10))
                  :C (v12 / label~e.11,12)
                  :E (v13 / label
                          :P (v17 / label~e.15)
                          :D (v18 / label
                                  :R (v19 / label~e.16)
                                  :E (v20 / label~e.17)
                                  :E (v21 / label~e.18)
                                  :C (v22 / label~e.20))
                          :A v15))))
