# ::id 223006
# ::tok It is also the only film he has made to date that did not feature a single fight scene or stunt sequence .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3 3-1.1.4.4 4-1.1.4.5 5-1.1.4.1 6-1.1.4.2.1 8-1.1.4.2.3 9-1.1.4.2.4.1 10-1.1.4.2.4.2 13-1.1.4.3.4 14-1.1.4.3.5 15-1.1.4.3.6.1 16-1.1.4.3.6.2 17-1.1.4.3.6.3.1.1 18-1.1.4.3.6.3.1.2 19-1.1.4.3.6.3.2 20-1.1.4.3.6.3.3.1 21-1.1.4.3.6.3.3.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :S (v4 / label~e.1)
           :D (v5 / label~e.2)
           :A (v6 / label
                  :C (v7 / label~e.5)
                  :E (v8 / label
                         :A (v12 / label~e.6)
                         :P (v13 / label~e.8)
                         :D (v14 / label
                                 :R (v18 / label~e.9)
                                 :C (v19 / label~e.10)))
                  :E (v9 / label
                         :A v7
                         :D (v15 / label~e.13)
                         :P (v16 / label~e.14)
                         :A (v17 / label
                                 :E (v20 / label~e.15)
                                 :E (v21 / label~e.16)
                                 :C (v22 / label
                                         :C (v23 / label
                                                 :E (v26 / label~e.17)
                                                 :C (v27 / label~e.18))
                                         :N (v24 / label~e.19)
                                         :C (v25 / label
                                                 :E (v28 / label~e.20)
                                                 :C (v29 / label~e.21)))))
                  :E (v10 / label~e.3)
                  :E (v11 / label~e.4))))
