# ::id 638000
# ::tok Sample of " Imagine " , Lennon 's " most famous post - Beatles ' track .
# ::alignments 0-1.1.2.1 1-1.1.2.2.11 3-1.1.2.2.12 6-1.1.2.2.1.1 7-1.1.2.2.1.2 9-1.1.2.2.2.1 10-1.1.2.2.2.2 11-1.1.2.2.3.1 13-1.1.2.2.3.2 15-1.1.2.2.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :S (v3 / label)
           :A (v4 / label
                  :C (v5 / label~e.0)
                  :E (v6 / label
                         :E (v7 / label
                                :C (v13 / label~e.6)
                                :R (v14 / label~e.7))
                         :E (v8 / label
                                :E (v15 / label~e.9)
                                :C (v16 / label~e.10))
                         :E (v9 / label
                                :E (v17 / label~e.11)
                                :C (v18 / label~e.13))
                         :C (v10 / label~e.15)
                         :R (v11 / label~e.1)
                         :E (v12 / label~e.3)))))
