# ::id 449006
# ::tok His inexperience was attacked by critics and others in television news , making for a difficult first stint in the anchor chair .
# ::alignments 0-1.1.1.1 1-1.1.1.2 3-1.1.3 4-1.1.4.1 5-1.1.4.2.1 6-1.1.4.2.2 7-1.1.4.2.3 8-1.1.5.1 9-1.1.5.2 10-1.1.5.3 12-1.2.1 13-1.2.2.1 14-1.2.2.2 15-1.2.2.3 16-1.2.2.4 17-1.2.2.5 18-1.2.2.6.1 19-1.2.2.6.2 20-1.2.2.6.3 21-1.2.2.6.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v4 / label
                  :E (v10 / label~e.0)
                  :C (v11 / label~e.1))
           :P (v5 / label~e.3)
           :A (v6 / label
                  :R (v12 / label~e.4)
                  :C (v13 / label
                          :C (v23 / label~e.5)
                          :N (v24 / label~e.6)
                          :C (v25 / label~e.7)))
           :A (v7 / label
                  :R (v14 / label~e.8)
                  :E (v15 / label~e.9)
                  :C (v16 / label~e.10)))
    :H (v3 / label
           :P (v8 / label~e.12)
           :A (v9 / label
                  :R (v17 / label~e.13)
                  :E (v18 / label~e.14)
                  :E (v19 / label~e.15)
                  :E (v20 / label~e.16)
                  :C (v21 / label~e.17)
                  :E (v22 / label
                          :R (v26 / label~e.18)
                          :E (v27 / label~e.19)
                          :E (v28 / label~e.20)
                          :C (v29 / label~e.21)))))
