# ::id 28006
# ::tok Later in 1988 , Pitt made a guest appearance on the Fox police drama 21 Jump Street .
# ::alignments 0-1.1.2.1 2-1.1.2.3 4-1.1.3 6-1.1.4.2 7-1.1.5 8-1.1.4.3 9-1.1.6.1 10-1.1.6.2.1 11-1.1.6.2.2.3 12-1.1.6.2.3 13-1.1.6.2.4 14-1.1.6.3 15-1.1.6.3 16-1.1.6.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :T (v3 / label
                  :R (v8 / label~e.0)
                  :C (v9 / label~e.2))
           :A (v4 / label~e.4)
           :P (v5 / label
                  :E (v10 / label~e.6)
                  :C (v11 / label~e.8))
           :A (v6 / label~e.7)
           :A (v7 / label
                  :R (v12 / label~e.9)
                  :E (v13 / label
                          :E (v15 / label~e.10)
                          :E (v16 / label
                                  :A (v18 / label~e.13)
                                  :S (v19 / label)
                                  :A (v20 / label~e.11))
                          :E (v17 / label~e.12)
                          :C v18)
                  :C (v14 / label~e.14,15,16))))
