# ::id 491000
# ::tok Bana is a prominent fan of Australian rules football .
# ::alignments 0-1.1.1 3-1.1.4 4-1.1.3.2 5-1.1.5.4 6-1.1.5.1.1 7-1.1.5.1.2 8-1.1.5.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :S (v4 / label
                  :C (v7 / label~e.4))
           :D (v5 / label~e.3)
           :A (v6 / label
                  :E (v8 / label
                         :E (v11 / label~e.6)
                         :C (v12 / label~e.7))
                  :C (v9 / label~e.8)
                  :R (v10 / label~e.5))))
