# ::id 612007
# ::tok While typically using Vox amplifiers , by 1967 he had also begun using a Fender Bassman for amplification .
# ::alignments 0-1.1 1-1.2.1 2-1.2.2 3-1.2.3.1 4-1.2.3.2 6-1.3.5.1 7-1.3.5.2 8-1.2.4 10-1.3.1 11-1.3.7.2 12-1.3.2 13-1.3.3.1 14-1.3.3.2 15-1.3.3.3 16-1.3.4.1 17-1.3.4.2
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :D (v5 / label~e.1)
           :P (v6 / label~e.2)
           :A (v7 / label
                  :E (v15 / label~e.3)
                  :C (v16 / label~e.4))
           :A (v8 / label~e.8))
    :H (v4 / label
           :D (v9 / label~e.10)
           :P (v10 / label~e.12)
           :A (v11 / label
                   :E (v17 / label~e.13)
                   :E (v18 / label~e.14)
                   :C (v19 / label~e.15))
           :A (v12 / label
                   :R (v20 / label~e.16)
                   :C (v21 / label~e.17))
           :D (v13 / label
                   :R (v22 / label~e.6)
                   :C (v23 / label~e.7))
           :A v8
           :D (v14 / label
                   :C (v24 / label~e.11))))
