# ::id 693002
# ::tok George Harrison said , " We just played it , just wore it out . The content of the song lyrics and just the attitude - it was incredibly original and wonderful .
# ::alignments 0-1.1.1 1-1.1.1 2-1.1.4 5-1.1.5.1.4 6-1.1.5.7.2 7-1.1.5.7.3 8-1.1.5.7.4 10-1.1.5.1.1 11-1.1.5.1.2 12-1.1.5.1.3 13-1.1.5.1.2 15-1.1.5.3.1.1.1.1 16-1.1.5.3.1.1.1.2 17-1.1.5.3.1.1.1.3.1 18-1.1.5.3.1.1.1.3.2.1 19-1.1.5.3.1.1.1.3.2.2 20-1.1.5.3.1.1.1.3.3 21-1.1.5.3.1.1.2 22-1.1.5.3.1.1.3.1 23-1.1.5.3.1.1.3.2 24-1.1.5.3.1.1.3.3 26-1.1.5.3.1.2 28-1.1.5.3.3 29-1.1.5.3.4 30-1.1.5.2 31-1.1.5.4.1
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0,1)
           :P (v4 / label~e.2)
           :A (v5 / label
                  :H (v6 / label
                         :D (v11 / label~e.10)
                         :P (v12 / label~e.11,13)
                         :A (v13 / label~e.12)
                         :A (v14 / label~e.5))
                  :L (v7 / label~e.30)
                  :H (v8 / label
                         :A (v15 / label
                                 :C (v22 / label
                                         :C (v24 / label
                                                 :E (v27 / label~e.15)
                                                 :C (v28 / label~e.16)
                                                 :E (v29 / label
                                                         :R (v33 / label~e.17)
                                                         :E (v34 / label
                                                                 :E (v36 / label~e.18)
                                                                 :C (v37 / label~e.19))
                                                         :C (v35 / label~e.20)))
                                         :N (v25 / label~e.21)
                                         :C (v26 / label
                                                 :E (v30 / label~e.22)
                                                 :E (v31 / label~e.23)
                                                 :C (v32 / label~e.24)))
                                 :C (v23 / label~e.26))
                         :D (v16 / label~e.28)
                         :S (v17 / label~e.29))
                  :H (v9 / label
                         :S (v18 / label~e.31)
                         :A v15
                         :D v16)
                  :H (v10 / label
                          :A v14
                          :D (v19 / label~e.6)
                          :P (v20 / label~e.7)
                          :A (v21 / label~e.8)))))
