# ::id 453005
# ::tok He continued to cover the Middle East , and in 1978 he was the first American reporter to interview the Ayatollah Khomeini of Iran , then in exile in Paris .
# ::alignments 0-1.1.1 1-1.1.2 3-1.1.4 4-1.1.5.1 5-1.1.5.2 6-1.1.5.3 8-1.2 9-1.3.2.1 10-1.3.2.2 11-1.3.3 12-1.3.4 13-1.3.1.1 14-1.3.1.2 15-1.3.1.3 16-1.3.1.4 18-1.3.1.5.3 19-1.3.1.5.4.1.1 20-1.3.1.5.4.1.2 21-1.3.1.5.4.1.2 22-1.3.1.5.4.1.3.1 23-1.3.1.5.4.1.3.2 25-1.3.1.5.4.2 26-1.3.1.5.4.3.1 27-1.3.1.5.4.3.2 28-1.3.1.5.4.4.1 29-1.3.1.5.4.4.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label~e.0)
           :D (v6 / label~e.1)
           :P (v7 / label~e.3)
           :A (v8 / label
                  :E (v13 / label~e.4)
                  :E (v14 / label~e.5)
                  :C (v15 / label~e.6)))
    :L (v3 / label~e.8)
    :H (v4 / label
           :A (v9 / label
                  :E (v16 / label~e.13)
                  :E (v17 / label~e.14)
                  :E (v18 / label~e.15)
                  :C (v19 / label~e.16)
                  :E (v20 / label
                          :A v19
                          :P (v23 / label~e.18)
                          :A (v24 / label
                                  :A (v25 / label
                                          :E (v29 / label~e.19)
                                          :C (v30 / label~e.20,21)
                                          :E (v31 / label
                                                  :R (v36 / label~e.22)
                                                  :C (v37 / label~e.23)))
                                  :D (v26 / label~e.25)
                                  :S (v27 / label
                                          :R (v32 / label~e.26)
                                          :C (v33 / label~e.27))
                                  :A (v28 / label
                                          :R (v34 / label~e.28)
                                          :C (v35 / label~e.29)))))
           :D (v10 / label
                   :R (v21 / label~e.9)
                   :C (v22 / label~e.10))
           :A (v11 / label~e.11)
           :S (v12 / label~e.12)))
